"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","newp","Treatment","OTU","comp","Family_Genus"
"Otu0323",11.4583789823243,2.3237577239188,0.522545034557148,4.44699991434836,8.70778725548878e-06,5.59786323567136e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_vadinBB60_group","Clostridiales_vadinBB60_group_ge","0.0e+00","BB","Otu0323","D21_BBvsControl","Clostridiales_vadinBB60_group Clostridiales_vadinBB60_group_ge"
"Otu0324",8.83863853705707,1.70940401622526,0.688358064095812,2.48330644382098,0.0130169053529827,0.0366100463052638,"Bacteria","Cyanobacteria","Melainabacteria","Gastranaerophilales","Gastranaerophilales_fa","Gastranaerophilales_ge","3.7e-02","BB","Otu0324","D21_BBvsControl","Gastranaerophilales_fa Gastranaerophilales_ge"
"Otu0331",13.4006351941142,0.94026908642588,0.370362919435498,2.53877760726971,0.0111240510171592,0.0325130442264757,"Bacteria","Tenericutes","Mollicutes","Mollicutes_RF39","Mollicutes_RF39_fa","Mollicutes_RF39_ge","3.3e-02","BB","Otu0331","D21_BBvsControl","Mollicutes_RF39_fa Mollicutes_RF39_ge"
"Otu03451",2.40671956769988,2.86590101813427,0.834487761933189,3.43432360409345,0.000594034560719087,0.00252184483324141,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-009","3.0e-03","BB","Otu0345","D21_BBvsControl","Ruminococcaceae Ruminococcaceae_UCG-009"
"Otu0365",2.25038413072003,4.41442820535974,0.931909610939398,4.73697036015096,2.16936879047619e-06,1.5745418640553e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerosphaera","0.0e+00","BB","Otu0365","D21_BBvsControl","Aerococcaceae Aerosphaera"
"Otu0375",2.70524434921949,-2.48408114470062,0.995623542093963,-2.495000408966,0.0125956984999005,0.0358738248414887,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_unclassified","3.6e-02","Control","Otu0375","D21_BBvsControl","Family_XIII Family_XIII_unclassified"
"Otu0384",3.51210111557562,5.04395448398604,0.870115281957819,5.79688069911472,6.75597149696632e-09,7.23854088960677e-08,"Bacteria","Tenericutes","Mollicutes","Anaeroplasmatales","Anaeroplasmataceae","Anaeroplasma","0.0e+00","BB","Otu0384","D21_BBvsControl","Anaeroplasmataceae Anaeroplasma"
"Otu04092",3.31775905621586,3.17983598975267,0.881787167768984,3.60612640553388,0.000310801782323005,0.00139860802045352,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","1.0e-03","BB","Otu0409","D21_BBvsControl","Xanthomonadaceae Stenotrophomonas"
"Otu04161",3.94828280719001,5.23117185957768,0.923774610273656,5.66282272905077,1.4890296712186e-08,1.45665946097471e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Pseudochrobactrum","0.0e+00","BB","Otu0416","D21_BBvsControl","Rhizobiaceae Pseudochrobactrum"
"Otu04322",3.07544521687068,-2.47427073538087,0.618740426172384,-3.99888326464631,6.36420580856111e-05,0.000318210290428056,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerostipes","0.0e+00","Control","Otu0432","D21_BBvsControl","Lachnospiraceae Anaerostipes"
"Otu0433",1.26341200259176,3.58669968134232,1.17198200852609,3.06037094021011,0.00221063012274901,0.00815396356751683,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Beutenbergiaceae","Beutenbergiaceae_unclassified","8.0e-03","BB","Otu0433","D21_BBvsControl","Beutenbergiaceae Beutenbergiaceae_unclassified"
"Otu0446",1.31128034085659,2.16185786580406,0.880940688196917,2.45403339267809,0.0141263862853054,0.0385681795306828,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-004","3.9e-02","BB","Otu0446","D21_BBvsControl","Ruminococcaceae Ruminococcaceae_UCG-004"
"Otu04821",1.71250940208053,3.6908351072071,0.919699330456532,4.01308882694848,5.99293485307385e-05,0.000306456895895822,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter","0.0e+00","BB","Otu0482","D21_BBvsControl","Moraxellaceae Psychrobacter"
"Otu04901",3.21567871065221,4.935122514059,0.942173828983982,5.23801697971266,1.62311132705921e-07,1.30428588781544e-06,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Saccharibacillus","0.0e+00","BB","Otu0490","D21_BBvsControl","Paenibacillaceae Saccharibacillus"
"Otu05491",1.20785789363276,2.85127804058437,1.0864561805841,2.62438383759892,0.00868058973732498,0.0271268429291406,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Ignavigranum","2.7e-02","BB","Otu0549","D21_BBvsControl","Aerococcaceae Ignavigranum"
"Otu0641",1.12571085267532,3.39930821676292,1.14101496747561,2.9791968674027,0.00289005029430978,0.0100040202495339,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Sphaerochaeta","1.0e-02","BB","Otu0641","D21_BBvsControl","Spirochaetaceae Sphaerochaeta"
"Otu06981",1.22013981554868,3.54948371010994,0.851392109513108,4.1690352429268,3.05891691550971e-05,0.000163870549045163,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter","0.0e+00","BB","Otu0698","D21_BBvsControl","Microbacteriaceae Leucobacter"
"Otu0806",1.03703227947886,2.98471766021218,0.996635079206165,2.99479490787095,0.00274629430934474,0.0096549409312901,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Parasutterella","1.0e-02","BB","Otu0806","D21_BBvsControl","Burkholderiaceae Parasutterella"
"Otu00092",1091.72684274693,1.6155684534071,0.244621074529468,6.60437150198393,3.9920729767693e-11,1.06787952128579e-09,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_9","0.0e+00","BB","Otu0009","D28_BBvsControl","Prevotellaceae Prevotella_9"
"Otu00165",163.173527992847,-1.83994445645597,0.297062204688681,-6.19380192907483,5.8730022927179e-10,1.36288544497709e-08,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Empedobacter","0.0e+00","Control","Otu0016","D28_BBvsControl","Weeksellaceae Empedobacter"
"Otu00194",93.5923978522754,-1.86475754058234,0.553314375983474,-3.37015921060766,0.000751247650560178,0.0057416784721385,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Megasphaera","6.0e-03","Control","Otu0019","D28_BBvsControl","Veillonellaceae Megasphaera"
"Otu00223",20.8873727092217,-0.840903847615093,0.277984943815677,-3.02499781489126,0.00248634923639866,0.0161235980784641,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","1.6e-02","Control","Otu0022","D28_BBvsControl","Leuconostocaceae Weissella"
"Otu00304",112.734229307767,0.961973211445997,0.273747210105902,3.51409320691833,0.000441257952454007,0.00352528459249992,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","4.0e-03","BB","Otu0030","D28_BBvsControl","Lachnospiraceae Blautia"
"Otu00314",68.6196588245379,-2.4006253771289,0.256285395545784,-9.36700030064743,7.46231725473659e-21,7.98467946256815e-19,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","0.0e+00","Control","Otu0031","D28_BBvsControl","Moraxellaceae Acinetobacter"
"Otu00346",4.98249507705906,5.78100145384221,1.3452176890035,4.29744680069188,1.72776709439829e-05,0.000184871079100617,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Bordetella","0.0e+00","BB","Otu0034","D28_BBvsControl","Burkholderiaceae Bordetella"
"Otu00414",114.481003853868,2.06989106270907,0.284971679438576,7.2634974352082,3.7720759336629e-13,1.3453737496731e-11,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","uncultured","0.0e+00","BB","Otu0041","D28_BBvsControl","Prevotellaceae uncultured"
"Otu00424",70.5713002013713,2.73210628125966,0.470204789867713,5.8104603358641,6.2301292670994e-09,1.11103971929939e-07,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Agathobacter","0.0e+00","BB","Otu0042","D28_BBvsControl","Lachnospiraceae Agathobacter"
"Otu00475",46.3082833579903,2.50832388732137,0.344468246489978,7.28172745348924,3.29572397266986e-13,1.3453737496731e-11,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium_1","0.0e+00","BB","Otu0047","D28_BBvsControl","Corynebacteriaceae Corynebacterium_1"
"Otu00483",199.857716430762,-1.58914918837616,0.300012461106473,-5.29694394197905,1.17756826242247e-07,1.67999738772272e-06,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema_2","0.0e+00","Control","Otu0048","D28_BBvsControl","Spirochaetaceae Treponema_2"
"Otu00564",58.8928955670694,0.821475937333271,0.285369085634483,2.87864375885994,0.00399389204119122,0.0224919183372348,"Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Succinivibrionaceae","Succinivibrio","2.2e-02","BB","Otu0056","D28_BBvsControl","Succinivibrionaceae Succinivibrio"
"Otu00605",31.1211303179769,-0.994060035982116,0.381097075259103,-2.60841685889682,0.00909621057114781,0.0414167885579921,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_1","4.1e-02","Control","Otu0060","D28_BBvsControl","Prevotellaceae Prevotella_1"
"Otu00642",58.9189336064159,-1.2041791027344,0.238842554686236,-5.04172761138109,4.61347677435294e-07,5.80755311595017e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus_2","0.0e+00","Control","Otu0064","D28_BBvsControl","Ruminococcaceae Ruminococcus_2"
"Otu00805",20.4619085065203,1.91514521835638,0.341200805794421,5.61295631731386,1.98898823592885e-08,3.27418063452903e-07,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","0.0e+00","BB","Otu0080","D28_BBvsControl","Lachnospiraceae Dorea"
"Otu00843",15.3568074519616,-8.05335563267496,0.73122283319719,-11.0135450741637,3.28805778500201e-28,7.0364436599043e-26,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_AC2044_group","0.0e+00","Control","Otu0084","D28_BBvsControl","Lachnospiraceae Lachnospiraceae_AC2044_group"
"Otu00912",34.3634797264687,2.1924007176712,0.355178231074927,6.17267761888453,6.71430304061308e-10,1.36288544497709e-08,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_UCG-001","0.0e+00","BB","Otu0091","D28_BBvsControl","Prevotellaceae Prevotellaceae_UCG-001"
"Otu00923",3.52363488910741,2.30455380232106,0.752263476671119,3.0634928768828,0.00218769413122541,0.0146302045025699,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia","1.5e-02","BB","Otu0092","D28_BBvsControl","Burkholderiaceae Massilia"
"Otu01003",101.56324078233,0.805825220295198,0.246219385087056,3.27279356989005,0.0010649022100549,0.00785824389488788,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae_RC9_gut_group","8.0e-03","BB","Otu0100","D28_BBvsControl","Rikenellaceae Rikenellaceae_RC9_gut_group"
"Otu01022",26.0514529067511,5.51949520117394,0.679801898675425,8.1192700578338,4.68995861038651e-16,3.34550380874238e-14,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Kurthia","0.0e+00","BB","Otu0102","D28_BBvsControl","Planococcaceae Kurthia"
"Otu01041",12.8563966388675,-1.28418309127523,0.365657700010994,-3.5119815369309,0.000444778897184569,0.00352528459249992,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","4.0e-03","Control","Otu0104","D28_BBvsControl","Tannerellaceae Parabacteroides"
"Otu01133",20.3228262361088,-1.24992726902668,0.444717002167243,-2.81061273334593,0.00494472629881561,0.0254496076256457,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","2.5e-02","Control","Otu0113","D28_BBvsControl","Ruminococcaceae Oscillospira"
"Otu01172",12.0494686808675,-0.924908294870235,0.33835072163534,-2.73357860861034,0.00626501666921648,0.0311793852840076,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","uncultured","3.1e-02","Control","Otu0117","D28_BBvsControl","Atopobiaceae uncultured"
"Otu01181",7.1670989667613,-1.72517881493837,0.556410114028485,-3.1005525806277,0.00193159915528077,0.0137787406410028,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","1.4e-02","Control","Otu0118","D28_BBvsControl","Porphyromonadaceae Porphyromonas"
"Otu01321",24.248306588691,-0.726389348339623,0.276273034200459,-2.62924447346739,0.00855748165383105,0.040695579420441,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Eggerthellaceae_unclassified","4.1e-02","Control","Otu0132","D28_BBvsControl","Eggerthellaceae Eggerthellaceae_unclassified"
"Otu01583",13.2494172417668,-4.05849941035535,0.550297893647503,-7.37509530239098,1.64227530715321e-13,8.78617289326966e-12,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","dgA-11_gut_group","0.0e+00","Control","Otu0158","D28_BBvsControl","Rikenellaceae dgA-11_gut_group"
"Otu01602",7.13004110478421,1.97176725607049,0.663102856102041,2.97354661939061,0.00294379684237578,0.0179992149790976,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","1.8e-02","BB","Otu0160","D28_BBvsControl","Campylobacteraceae Campylobacter"
"Otu01721",20.4984635997323,-2.52832201578183,0.410044863130009,-6.16596436907491,7.00548593212523e-10,1.36288544497709e-08,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","0.0e+00","Control","Otu0172","D28_BBvsControl","Bacteroidaceae Bacteroides"
"Otu01791",15.6182886993629,1.74203993692084,0.339444627846744,5.1320297745509,2.86634141426452e-07,3.8337316415788e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_ND3007_group","0.0e+00","BB","Otu0179","D28_BBvsControl","Lachnospiraceae Lachnospiraceae_ND3007_group"
"Otu0180",4.2148650340481,-2.4164057447613,0.600574227298952,-4.02349224279727,5.73414736780375e-05,0.000557776153050001,"Bacteria","Lentisphaerae","Oligosphaeria","Oligosphaerales","Oligosphaeraceae","horsej-a03","1.0e-03","Control","Otu0180","D28_BBvsControl","Oligosphaeraceae horsej-a03"
"Otu01821",29.4091183892957,0.738955493831494,0.257500092310383,2.86972904437167,0.00410823672841928,0.0225426323046596,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Marvinbryantia","2.3e-02","BB","Otu0182","D28_BBvsControl","Lachnospiraceae Marvinbryantia"
"Otu02061",4.90623006389029,5.02583779888311,1.69936964308473,2.95747180099092,0.00310173118235068,0.0184380686950846,"Bacteria","Deinococcus-Thermus","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","1.8e-02","BB","Otu0206","D28_BBvsControl","Deinococcaceae Deinococcus"
"Otu0229",5.71692623375607,1.72422854848048,0.578512729891163,2.980450488626,0.00287824761922283,0.0179992149790976,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Fusicatenibacter","1.8e-02","BB","Otu0229","D28_BBvsControl","Lachnospiraceae Fusicatenibacter"
"Otu02332",4.88466091773909,5.71689815057229,1.20058449579397,4.7617624337149,1.91909522130023e-06,2.28159098532361e-05,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Micrococcaceae_unclassified","0.0e+00","BB","Otu0233","D28_BBvsControl","Micrococcaceae Micrococcaceae_unclassified"
"Otu02751",4.4856558383045,5.61978239169828,1.19515327867363,4.70214364297698,2.57444277779002e-06,2.89963554972139e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Facklamia","0.0e+00","BB","Otu0275","D28_BBvsControl","Aerococcaceae Facklamia"
"Otu02891",2.66449196747522,-4.26230447930255,0.999994621980813,-4.2623274021811,2.02308744182585e-05,0.000206162244071777,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","0.0e+00","Control","Otu0289","D28_BBvsControl","Gammaproteobacteria_unclassified Gammaproteobacteria_unclassified"
"Otu03021",2.79052500087631,4.98417595207806,1.38999634287492,3.58574752921243,0.000336114018390126,0.00287713599741948,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","uncultured","3.0e-03","BB","Otu0302","D28_BBvsControl","Carnobacteriaceae uncultured"
"Otu03241",14.2160852978937,-0.79347911895125,0.303139738199505,-2.61753580597553,0.00885671957868664,0.0412029997791074,"Bacteria","Cyanobacteria","Melainabacteria","Gastranaerophilales","Gastranaerophilales_fa","Gastranaerophilales_ge","4.1e-02","Control","Otu0324","D28_BBvsControl","Gastranaerophilales_fa Gastranaerophilales_ge"
"Otu03452",3.06223196470662,4.23871427422971,1.3823012023643,3.06641871321516,0.00216639704486081,0.0146302045025699,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-009","1.5e-02","BB","Otu0345","D28_BBvsControl","Ruminococcaceae Ruminococcaceae_UCG-009"
"Otu0353",7.65338729058105,-2.38180318406491,0.848410841293333,-2.80737004778728,0.00499478280503328,0.0254496076256457,"Bacteria","Fibrobacteres","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Fibrobacter","2.5e-02","Control","Otu0353","D28_BBvsControl","Fibrobacteraceae Fibrobacter"
"Otu03651",1.95627813415255,4.41789750044077,1.54706163099113,2.85567000818863,0.00429461237196659,0.0229761761900213,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerosphaera","2.3e-02","BB","Otu0365","D28_BBvsControl","Aerococcaceae Aerosphaera"
"Otu03751",3.83337684475291,-1.98084704668816,0.67377065880445,-2.9399425766076,0.00328273078772603,0.0189866050965776,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_unclassified","1.9e-02","Control","Otu0375","D28_BBvsControl","Family_XIII Family_XIII_unclassified"
"Otu03841",12.8913799635558,7.15184954587489,1.07159892877664,6.67399840912454,2.48926315336742e-11,7.6100330688661e-10,"Bacteria","Tenericutes","Mollicutes","Anaeroplasmatales","Anaeroplasmataceae","Anaeroplasma","0.0e+00","BB","Otu0384","D28_BBvsControl","Anaeroplasmataceae Anaeroplasma"
"Otu04822",2.61090795289192,4.87231721537577,1.35231883434378,3.60293526322148,0.000314643911519825,0.00280557487771844,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter","3.0e-03","BB","Otu0482","D28_BBvsControl","Moraxellaceae Psychrobacter"
"Otu0548",9.68711240185836,5.99348352841873,1.07604897239465,5.56989847319009,2.54887816865332e-08,3.89614234351293e-07,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","CAG-352","0.0e+00","BB","Otu0548","D28_BBvsControl","Ruminococcaceae CAG-352"
